"stop_id","stop_code","stop_name","stop_lon","stop_lat"
"LUTOBUS","LUB","LUTON BUS",-0.41638, 51.8814
"LUTON","LUT","Luton Rail Station",-0.41404, 51.8823
"LUXULYN","LUX","Luxulyan Rail Station",-4.74738, 50.39003
"LVHM","LVM","Levenshulme Rail Station",-2.19267, 53.44416
"LVNSTNN","LSN","Livingston North Rail Station",-3.54435, 55.90138
"LVNSTNS","LVG","Livingston South Rail Station",-3.50157, 55.87169
"LVRPJLA","LJL","LIVERPOOL J LENNON AIRPORT",-2.85598, 53.33723
"LVRPLCH","LVC","Liverpool Central Rail Station",-2.97997, 53.40447
"LVRPLCL","LVC","Liverpool Central Loop Line",-2.97906, 53.40433
"LVRPLSG","LVS","LIVERPOOL LANDING STAGE",-3.01027, 53.44749
"LVRPLSH","LIV","Liverpool Lime Street Rail Station",-2.97766, 53.40798
"LVRPLSL","LIV","Liverpool Lime Street Low Level Rail Station",-2.9773, 53.4075
"LVRPSPY","LPY","Liverpool South Parkway Rail Station",-2.89022, 53.3571
"LWBY","LGW","Langwathby Rail Station",-2.66368, 54.69436
"LYDNEY","LYD","Lydney Rail Station",-2.53086, 51.71413
"LYEE","LYE","Lye (West Midlands) Rail Station",-2.11593, 52.45992
"LYMPSTC","LYC","Lympstone Commando Rail Station",-3.44084, 50.66224
"LYMPSTN","LYM","Lympstone Village Rail Station",-3.43101, 50.64829
"LYNDHRD","ANF","Ashurst New Forest Rail Station",-1.52663, 50.88985
"LYNDPKH","ANF","LYNDHURST PARK HOTEL",-1.52651, 50.89032
"LYNECMP","XBD","LYNEHAM CAMP, MAIN GATE",-1.96681, 51.50723
"LYNGRIL","LLW","Llwyngwril Rail Station",-4.08768, 52.66678
"LYTHAM","LTM","Lytham Rail Station",-2.96404, 53.73928
"LYTNSHR","LER","Leytonstone High Road Rail Station",0.00842, 51.56355
"MACLSFD","MAC","Macclesfield Rail Station",-2.12198, 53.25934
"MAESTER","MEW","Maesteg (Ewenny Road) Rail Station",-3.64899, 51.60534
"MAESTGW","MST","Maesteg Rail Station",-3.65465, 51.60994
"MAGHNTH","MNS","MAGHULL NORTH STATION",-2.92291, 53.51561
"MAGHULL","MAG","Maghull Rail Station",-2.93085, 53.50647
"MAINDEJ","NWP","MAINDEE EAST JN",-3.00057, 51.58852
"MALDENM","MAL","Malden Manor Rail Station",-0.26127, 51.38473
"MALLOW","MAW","MALLOW",-8.6554, 52.13864
"MALTON","MLT","Malton Rail Station",-0.79722, 54.13207
"MANEA","MNE","Manea Rail Station",0.17769, 52.49784
"MANNGTR","MNG","Manningtree Rail Station",1.04524, 51.94905
"MANORS","MAS","Manors Rail Station",-1.60474, 54.97276
"MANRPK","MNP","Manor Park Rail Station",0.04634, 51.55247
"MARBORO","XBH","MARLBOROUGH HIGH ST BUS",-1.72957, 51.4224
"MARDEN","MRN","Marden Rail Station",0.49317, 51.17517
"MARGATE","MAR","Margate Rail Station",1.372, 51.38543
"MARLOW","MLW","Marlow Rail Station",-0.76643, 51.57099
"MARPLE","MPL","Marple Rail Station",-2.05726, 53.40069
"MARTON","MTO","Marton Rail Station",-1.19848, 54.54434
"MARYLBN","MYB","London Marylebone Rail Station",-0.16283, 51.52312
"MASH","MTA","Mountain Ash Rail Station",-3.37634, 51.68133
"MATLCKB","MTB","Matlock Bath Rail Station",-1.55676, 53.12235
"MATLOCK","MAT","Matlock Rail Station",-1.55891, 53.13841
"MAXWLPK","MAX","Maxwell Park Rail Station",-4.28869, 55.83773
"MAYBOLE","MAY","Maybole Rail Station",-4.68529, 55.35473
"MAZEH","MZH","Maze Hill Rail Station",0.00291, 51.48262
"MBRK","MBK","Millbrook (Hants) Rail Station",-1.43384, 50.91149
"MCHLDVR","MIC","Micheldever Rail Station",-1.26068, 51.18239
"MCHYNLT","MCN","Machynlleth Rail Station",-3.85453, 52.59514
"MCKLFLD","MIK","Micklefield Rail Station",-1.32679, 53.78884
"MDLSBRO","MBR","Middlesbrough Rail Station",-1.23472, 54.5791
"MDNHEAD","MAI","Maidenhead Rail Station",-0.72266, 51.51867
"MDNNWTN","MDN","Maiden Newton Rail Station",-2.56943, 50.78
"MDWD","MDL","Middlewood Rail Station",-2.08335, 53.35996
"MEADWHL","MHS","Meadowhall Rail Station",-1.41285, 53.41746
"MELDRTH","MEL","Meldreth Rail Station",0.00894, 52.09072
"MELKSHM","MKM","Melksham Rail Station",-2.1445, 51.37982
"MELROSE","MLS","MELROSE",-2.73157, 55.59923
"MELS","MEO","Meols Rail Station",-3.15427, 53.39944
"MELTON","MES","Melton (Suffolk) Rail Station",1.33824, 52.10444
"MENHENT","MEN","Menheniot Rail Station",-4.40922, 50.42623
"MENSTON","MNN","Menston Rail Station",-1.73551, 53.89234
"MEOLSCP","MEC","Meols Cop Rail Station",-2.9758, 53.64627
"MEOPHAM","MEP","Meopham Rail Station",0.35695, 51.38642
"MERSTHM","MHM","Merstham Rail Station",-0.15023, 51.26415
"MERTHRV","MEV","Merthyr Vale Rail Station",-3.33658, 51.68664
"MERTHYR","MER","Merthyr Tydfil Rail Station",-3.37725, 51.74462
"MEVATRE","XEF","MEVAGISSEY TREVORTH",-4.78829, 50.27059
"MEXBRGH","MEX","Mexborough Rail Station",-1.28856, 53.49099
"MFAM","MFA","Morfa Mawddach Rail Station",-4.03217, 52.70713
"MFLDTWN","MFT","Mansfield Rail Station",-1.19843, 53.1421
"MFLDWSE","MSW","Mansfield Woodhouse Rail Station",-1.20185, 53.16356
"MHERON","MAO","Martins Heron Rail Station",-0.7244, 51.40741
"MIDGHAM","MDG","Midgham Rail Station",-1.17771, 51.39597
"MIDSTHL","XBR","MIDSOMER NORTON TOWN HALL",-2.47748, 51.28956
"MILKNPK","MIN","Milliken Park Rail Station",-4.53336, 55.82511
"MILNROW","MLR","MILNROW (METRO)",-2.1118, 53.6081
"MINEBAN","XBW","MINEHEAD BANCKS STREET",-3.46778, 51.20632
"MINEPAR","XBW","MINEHEAD PARADE",-3.47771, 51.20585
"MINFORD","MFF","Minffordd Rail Station",-4.08497, 52.92613
"MINMARS","MIM","Moreton-in-Marsh Rail Station",-1.70038, 51.99228
"MINSTER","MSR","Minster Rail Station",1.31722, 51.32917
"MIRFEJN","MIR","MIRFIELD EAST JN",-1.6927, 53.67158
"MIRFILD","MIR","Mirfield Rail Station",-1.69255, 53.6714
"MISTLEY","MIS","Mistley Rail Station",1.0814, 51.94363
"MITCHMJ","MIJ","Mitcham Junction Rail Station",-0.15776, 51.39295
"MKIN","MNC","Markinch Rail Station",-3.13079, 56.20101
"MKNSCEN","MKC","Milton Keynes Central Rail Station",-0.77448, 52.03399
"MKTR","MKR","Market Rasen Rail Station",-0.3369, 53.38391
"MLAIG","MLG","Mallaig Rail Station",-5.8296, 57.00599
"MLBRKB","MLB","Millbrook (Beds) Rail Station",-0.5327, 52.05383
"MLDSWTH","MLD","Mouldsworth Rail Station",-2.73222, 53.2318
"MLDTHRD","MAU","Mauldeth Road Rail Station",-2.20925, 53.43306
"MLFDHVN","MFH","Milford Haven Rail Station",-5.04097, 51.71497
"MLFORD","MLF","Milford (Surrey) Rail Station",-0.63695, 51.16332
"MLFORLP","MLF","MILFORD RED LION PUB",-0.63702, 51.1639
"MLGV","MLN","Milngavie Rail Station",-4.31458, 55.94136
"MLHB","MIL","Mill Hill Broadway Rail Station",-0.24924, 51.61309
"MLHL","MLH","Mill Hill (Lancs) Rail Station",-2.50174, 53.73546
"MLLM","MLM","Millom Rail Station",-3.27108, 54.21082
"MLNRYDJ","SOW","MILNER ROYD JN",-1.90755, 53.70789
"MLSECMB","MCB","Moulsecoomb Rail Station",-0.11884, 50.84672
"MLSHILL","MIH","Mills Hill (Manchester) Rail Station",-2.17151, 53.55131
"MLTNSDG","MMO","Melton Mowbray Rail Station",-0.88587, 52.76103
"MLVRNLK","MVL","Malvern Link Rail Station",-2.31951, 52.12547
"MMIL","MTM","Martin Mill Rail Station",1.34822, 51.17068
"MNCRANC","ANH","ANCHORAGE (METROLINK)",-2.28621, 53.47389
"MNCRBWY","BRD","BROADWAY (METROLINK)",-2.29526, 53.47476
"MNCRCBK","COZ","CORNBROOK (METROLINK)",-2.26811, 53.46944
"MNCRDGT","DGT","Deansgate Rail Station",-2.25105, 53.47418
"MNCRECC","ECM","ECCLES (METROLINK)",-2.336, 53.48275
"MNCREQY","EXQ","EXCHANGE QUAY (METROLINK)",-2.28315, 53.4667
"MNCRHBC","HBC","HARBOUR CITY (METROLINK)",-2.29073, 53.47388
"MNCRIAP","MIA","Manchester Airport Rail Station",-2.27298, 53.36504
"MNCRLDW","LDW","LADYWELL (METROLINK)",-2.32697, 53.48367
"MNCRLWY","LWY","LANGWORTHY (METROLINK)",-2.2968, 53.48015
"MNCROXR","MCO","Manchester Oxford Road Rail Station",-2.242, 53.47403
"MNCRPIC","MAN","Manchester Piccadilly Rail Station",-2.23047, 53.47701
"MNCRPOM","PMO","POMONA (METROLINK)",-2.28012, 53.46401
"MNCRSQY","SAQ","SALFORD QUAYS (METROLINK)",-2.28468, 53.4703
"MNCRUFG","MUF","Manchester United FC Rail Station",-2.29065, 53.46219
"MNCRVIC","MCV","Manchester Victoria Rail Station",-2.24247, 53.48796
"MNCRWST","WMT","WEASTE (METROLINK)",-2.30887, 53.48192
"MNKRISB","MRS","Monks Risborough Rail Station",-0.82933, 51.73576
"MNORBER","MRB","Manorbier Rail Station",-4.79183, 51.66016
"MNRD","MNR","Manor Road Rail Station",-3.17144, 53.39478
"MNTVRNN","MTV","Mount Vernon Rail Station",-4.13367, 55.8402
"MOBERLY","MOB","Mobberley Rail Station",-2.33367, 53.32914
"MOCHARD","MRD","Morchard Road Rail Station",-3.77637, 50.8319
"MONIFTH","MON","Monifieth Rail Station",-2.81825, 56.48011
"MONPELR","MTP","Montpelier Rail Station",-2.58869, 51.46835
"MONTRSE","MTS","Montrose Rail Station",-2.47207, 56.7128
"MORAR","MRR","Morar Rail Station",-5.82192, 56.96972
"MORCAME","MCM","Morecambe Rail Station",-2.86931, 54.07032
"MORDENS","MDS","Morden South Rail Station",-0.19946, 51.39611
"MORETON","MTN","Moreton (Dorset) Rail Station",-2.31345, 50.70103
"MOREWWR","MTN","WARMWELL ROUNDABOUT",-2.31288, 50.70112
"MORFLDS","MRF","Moorfields Rail Station",-2.98919, 53.40856
"MORFNL","MRF","Moorfields Rail Station",-2.98925, 53.40856
"MORTHRP","MRP","Moorthorpe Rail Station",-1.30495, 53.59499
"MOSSLEY","MSL","Mossley (Manchester) Rail Station",-2.04128, 53.51498
"MOTFONT","DBG","Mottisfont & Dunbridge Rail Station",-1.54708, 51.03392
"MOTHRWL","MTH","Motherwell Rail Station",-3.99433, 55.79167
"MOTNGHM","MTG","Mottingham Rail Station",0.05005, 51.44022
"MOTO","MRT","Moreton (Merseyside) Rail Station",-3.1135, 53.40721
"MOTSPRP","MOT","Motspur Park Rail Station",-0.23953, 51.39519
"MPRT","MRY","Maryport Rail Station",-3.49407, 54.71132
"MRCH","MCH","March Rail Station",0.0912, 52.55989
"MRGT","MOG","Moorgate Rail Station",-0.08894, 51.51849
"MRKSTEY","MKT","Marks Tey Rail Station",0.78333, 51.88094
"MRKTHRB","MHR","Market Harborough Rail Station",-0.90933, 52.47972
"MRLBHST","XBH","MARLBOROUGH HIGH STREET",-1.72957, 51.4224
"MRLY","MLY","Morley Rail Station",-1.59098, 53.74992
"MRPTHRP","MPT","Morpeth Rail Station",-1.68307, 55.16237
"MRRYTON","MEY","Merryton Rail Station",-3.97742, 55.74889
"MRSD","MSD","Moorside Rail Station",-2.3518, 53.51627
"MRSK","MSK","Marske Rail Station",-1.01891, 54.58742
"MRSN","MSN","Marsden Rail Station",-1.93075, 53.60318
"MRSNTC","MSN","MARSDEN TOWN CENTRE",-1.93196, 53.60274
"MRSTNGR","MGN","Marston Green Rail Station",-1.75561, 52.46719
"MRTLKE","MTL","Mortlake Rail Station",-0.26711, 51.46809
"MRYHILL","MYH","Maryhill Rail Station",-4.30074, 55.89763
"MRYLAND","MYL","Maryland Rail Station",0.00582, 51.54608
"MSELBGH","MUB","Musselburgh Rail Station",-3.0732, 55.93359
"MSGT","MSS","Moses Gate Rail Station",-2.40119, 53.55598
"MSLH","MSH","Mossley Hill Rail Station",-2.91544, 53.37904
"MSSD","MOS","Moss Side Rail Station",-2.94293, 53.76497
"MSSPARK","MPK","Mosspark Rail Station",-4.34829, 55.84083
"MSTN","MSO","Moston Rail Station",-2.17102, 53.52342
"MSTONEB","MDB","Maidstone Barracks Rail Station",0.51396, 51.27717
"MSTONEE","MDE","Maidstone East Rail Station",0.5213, 51.27783
"MSTONEW","MDW","Maidstone West Rail Station",0.51577, 51.27046
"MTFL","MFL","Mount Florida Rail Station",-4.26113, 55.82655
"MTHRNGH","MGM","Metheringham Rail Station",-0.39145, 53.13888
"MTIMER","MOR","Mortimer Rail Station",-1.03551, 51.37208
"MUIREND","MUI","Muirend Rail Station",-4.27439, 55.80946
"MUROORD","MOO","Muir of Ord Rail Station",-4.46023, 57.51785
"MYTHLMR","MYT","Mytholmroyd Rail Station",-1.98143, 53.729
"NABT","NTA","Newton Abbot Rail Station",-3.59917, 50.52958
"NACTON","ZNA","NORTH ACTON LT",-0.26019, 51.52311
"NAFERTN","NFN","Nafferton Rail Station",-0.38608, 54.01122
"NAILSEA","NLS","Nailsea & Backwell Rail Station",-2.75063, 51.41941
"NAIRN","NRN","Nairn Rail Station",-3.872, 57.58024
"NANTWCH","NAN","Nantwich Rail Station",-2.51896, 53.06357
"NARBRO","NBR","Narborough Rail Station",-1.20335, 52.57129
"NAVGTNR","NVR","Navigation Road Rail Station",-2.34342, 53.39537
"NBARNET","NBA","New Barnet Rail Station",-0.173, 51.64857
"NBCKNHM","NBC","New Beckenham Rail Station",-0.03527, 51.41677
"NBERWCK","NBW","North Berwick Rail Station",-2.73074, 56.05703
"NBRWGE","NBE","Newbridge Rail Station",-3.14289, 51.66581
"NBTN","NBN","New Brighton Rail Station",-3.04796, 53.4374
"NCRAGHA","NEW","Newcraighall Rail Station",-3.09084, 55.93312
"NDULWCH","NDL","North Dulwich Rail Station",-0.08792, 51.45451
"NEATH","NTH","Neath Rail Station",-3.80722, 51.66236
"NEEDHAM","NMT","Needham Market Rail Station",1.05526, 52.15259
"NEILSTN","NEI","Neilston Rail Station",-4.42695, 55.78304
"NESTON","NES","Neston Rail Station",-3.06308, 53.29185
"NETHRTN","NRT","Nethertown Rail Station",-3.56584, 54.45641
"NETLEY","NTL","Netley Rail Station",-1.3419, 50.87491
"NEWANG","NNG","Newark North Gate Rail Station",-0.79985, 53.08176
"NEWBRYR","NRC","Newbury Racecourse Rail Station",-1.3078, 51.39846
"NEWBURY","NBY","Newbury Rail Station",-1.32286, 51.39765
"NEWCLEE","NCE","New Clee Rail Station",-0.06081, 53.57438
"NEWHVNH","NVH","Newhaven Harbour Rail Station",0.05499, 50.78979
"NEWHVNT","NVN","Newhaven Town Rail Station",0.05495, 50.79485
"NEWLANE","NLN","New Lane Rail Station",-2.86772, 53.61166
"NEWMLDN","NEM","New Malden Rail Station",-0.25594, 51.40407
"NEWNGTN","NGT","Newington Rail Station",0.66857, 51.35334
"NEWPRTE","NWE","Newport (Essex) Rail Station",0.21514, 51.97987
"NEWQUAY","NQY","Newquay Rail Station",-5.07565, 50.41509
"NEWSGAT","NSG","New Southgate Rail Station",-0.14304, 51.61411
"NEWXGEL","NXG","New Cross Gate ELL Rail Station",-0.04023, 51.47518
"NEWXGTE","NXG","New Cross Gate Rail Station",-0.0404, 51.47513
"NHEY","NHY","NEW HEY (METRO)",-2.09365, 53.60093
"NHOL","NHL","New Holland Rail Station",-0.36021, 53.70192
"NINIANP","NNP","Ninian Park Rail Station",-3.20169, 51.47661
"NITSH","NIT","Nitshill Rail Station",-4.35996, 55.81193
"NLANRST","NLR","North Llanrwst Rail Station",-3.80273, 53.14382
"NLRTN","NTR","Northallerton Rail Station",-1.44127, 54.33307
"NLSN","NEL","Nelson Rail Station",-2.21376, 53.835
"NMBRLPK","NUM","Northumberland Park Rail Station",-0.05393, 51.60197
"NMILTON","NWM","New Milton Rail Station",-1.65781, 50.75575
"NMPTBAY","NMP","NORTHAMPTON BAY",-0.90754, 52.23673
"NMPTN","NMP","Northampton Rail Station",-0.907, 52.23736
"NNTN","NUN","Nuneaton Rail Station",-1.46388, 52.52637
"NORBURY","NRB","Norbury Rail Station",-0.12193, 51.41144
"NORMNTN","NOR","Normanton Rail Station",-1.4234, 53.70052
"NORWDJ","NWD","Norwood Junction Rail Station",-0.07522, 51.39702
"NPUD","NPD","New Pudsey Rail Station",-1.68079, 53.80448
"NQNSFRY","NQU","North Queensferry Rail Station",-3.39458, 56.0125
"NRBERTH","NAR","Narberth Rail Station",-4.72717, 51.79937
"NRBITON","NBT","Norbiton Rail Station",-0.28402, 51.41236
"NRCH","NRW","Norwich Rail Station",1.30695, 52.62665
"NRMNSBY","NSB","Normans Bay Rail Station",0.38946, 50.8261
"NRTF","NFD","Northfield Rail Station",-1.96585, 52.40819
"NRTHCA","NFL","NORTHFLEET - THE HIVE",0.32429, 51.44576
"NRTHFLT","NFL","Northfleet Rail Station",0.32433, 51.44584
"NSHEEN","NSH","North Sheen Rail Station",-0.28788, 51.46515
"NSMRSTJ","BRI","NORTH SOMERSET JN",-2.57792, 51.45113
"NSTCYRE","NTC","Newton St Cyres Rail Station",-3.58939, 50.77893
"NTHCAMP","NCM","North Camp Rail Station",-0.7312, 51.27579
"NTHOLTP","NLT","Northolt Park Rail Station",-0.35947, 51.55754
"NTHRFLD","NET","Netherfield Rail Station",-1.07985, 52.96141
"NTHWICH","NWI","Northwich Rail Station",-2.49692, 53.26145
"NTNB","NTB","Norton Bridge Rail Station",-2.19054, 52.8667
"NTNBSD","NBS","NORTON BRIDGE STATION DRV",-2.19036, 52.86596
"NTNG","NOT","Nottingham Rail Station",-1.14638, 52.94707
"NTRD","NRD","North Road Rail Station",-1.55395, 54.5362
"NUNHEAD","NHD","Nunhead Rail Station",-0.05227, 51.46683
"NUNTHRP","NNT","Nunthorpe Rail Station",-1.16945, 54.52788
"NUTBBUS","NUT","NUTBOURNE (A259)",-0.88351, 50.84638
"NUTBORN","NUT","Nutbourne Rail Station",-0.88295, 50.84607
"NUTFILD","NUF","Nutfield Rail Station",-0.13253, 51.22681
"NWALSHM","NWA","North Walsham Rail Station",1.38445, 52.81688
"NWCMNCK","NCK","New Cumnock Rail Station",-4.1826, 55.40228
"NWCOURT","NCO","Newcourt Rail Station",-3.47278, 50.70504
"NWCRELL","NWX","New Cross ELL Rail Station",-0.03244, 51.47634
"NWCROSS","NWX","New Cross Rail Station",-0.03264, 51.47628
"NWCSTLE","NCL","Newcastle Rail Station",-1.61731, 54.96832
"NWCSTLL","NCZ","NEWCASTLE (METRO)",-1.61716, 54.96818
"NWELTHM","NEH","New Eltham Rail Station",0.07053, 51.43806
"NWEMBLY","NWB","North Wembley Rail Station",-0.30356, 51.56239
"NWHYTHE","NHE","New Hythe Rail Station",0.45493, 51.313
"NWMILSC","NMC","New Mills Central Rail Station",-2.00567, 53.36484
"NWMILSN","NMN","New Mills Newtown Rail Station",-2.00853, 53.35963
"NWMKET","NMK","Newmarket Rail Station",0.40621, 52.23794
"NWPTRTG","NWP","Newport (S Wales) Rail Station",-3.00054, 51.58879
"NWRKCAS","NCT","Newark Castle Rail Station",-0.81316, 53.08
"NWSTEAD","NSD","Newstead Rail Station",-1.22179, 53.06998
"NWTA","NAY","Newton Aycliffe Rail Station",-1.58965, 54.6137
"NWTGRNG","NEG","Newtongrange Rail Station",-3.06937, 55.867
"NWTH","NWN","Newton for Hyde Rail Station",-2.06714, 53.45638
"NWTL","NTN","Newton (S Lanarks) Rail Station",-4.13305, 55.81878
"NWTM","NWR","Newtonmore Rail Station",-4.11911, 57.05914
"NWTNLW","NLW","Newton-le-Willows Rail Station",-2.6136, 53.45306
"NWTOA","NOA","Newton-on-Ayr Rail Station",-4.62583, 55.47405
"NWTP","NWT","Newtown (Powys) Rail Station",-3.31139, 52.51231
"OAKHAM","OKM","Oakham Rail Station",-0.73417, 52.67221
"OAKNGTS","OKN","Oakengates Rail Station",-2.45019, 52.6934
"OBAN","OBN","Oban Rail Station",-5.47393, 56.41248
"OCKENDN","OCK","Ockendon Rail Station",0.29047, 51.52199
"OCKLYAC","OLY","Ockley Rail Station",-0.33601, 51.15151
"OKHMGOP","XCG","OKEHAMPTON GOING PLACES",-3.99758, 50.73938
"OKHMPFS","XCG","OKEHAMPTON FORE STREET",-4.00247, 50.73924
"OKHMPTN","OKE","Okehampton Rail Station",-3.99621, 50.73238
"OKHMPWS","XCG","OKEHAMPTON WEST STREET",-4.00405, 50.73884
"OKLGHPK","OKL","Oakleigh Park Rail Station",-0.16621, 51.63768
"OLDFLBR","OLF","OLDFIELD PARK LWR BRSTL RD",-2.3808, 51.38204
"OLDFLDP","OLF","Oldfield Park Rail Station",-2.38051, 51.37923
"OLDHAMM","OLM","OLDHAM MUMPS (METRO)",-2.10257, 53.5407
"OLDROAN","ORN","Old Roan Rail Station",-2.95107, 53.48689
"OLDST","OLD","Old Street Rail Station",-0.08751, 51.52563
"OLDTRFD","OTR","OLD TRAFFORD",-2.28609, 53.45591
"OLHL","OHL","Old Hill Rail Station",-2.05619, 52.47093
"OLTON","OLT","Olton Rail Station",-1.80431, 52.43851
"OPOL","OVE","Overpool Rail Station",-2.92406, 53.28405
"OREE","ORE","Ore Rail Station",0.59157, 50.86695
"ORELPKH","OPK","Orrell Park Rail Station",-2.96332, 53.4619
"ORMSKRK","OMS","Ormskirk Rail Station",-2.88119, 53.56927
"ORPNGTN","ORP","Orpington Rail Station",0.08909, 51.37329
"ORRELL","ORR","Orrell Rail Station",-2.70884, 53.53031
"OTFORD","OTF","Otford Rail Station",0.1972, 51.31291
"OULTNBN","OUN","Oulton Broad North Rail Station",1.71571, 52.47776
"OULTNBS","OUS","Oulton Broad South Rail Station",1.70766, 52.4696
"OUTWOOD","OUT","Outwood Rail Station",-1.5104, 53.71529
"OVTN","OVR","Overton Rail Station",-1.25927, 51.25429
"OVTNVPO","OVR","OVERTON VILLAGE P O",-1.25913, 51.25402
"OXENHLM","OXN","Oxenholme Lake District Rail Station",-2.72187, 54.30493
"OXFD","OXF","Oxford Rail Station",-1.27015, 51.75349
"OXFDFSQ","OXF","OXFORD FRIDESWIDE SQUARE",-1.27127, 51.75313
"OXFDWBU","XVE","OXFORD WESTGATE",-1.26411, 51.74859
"OXFPWAY","OXP","Oxford Parkway Rail Station",-1.27449, 51.80407
"OXSHOTT","OXS","Oxshott Rail Station",-0.36242, 51.33639
"OXTED","OXT","Oxted Rail Station",-0.00483, 51.25791
"OXTEDBY","OXT","Oxted Rail Station",-0.00482, 51.25791
"PADGATE","PDG","Padgate Rail Station",-2.55681, 53.40579
"PADTON","PAD","London Paddington Rail Station",-0.17656, 51.5164
"PAIGNTN","PGN","Paignton Rail Station",-3.56488, 50.43472
"PALMRSG","PAL","Palmers Green Rail Station",-0.11044, 51.61831
"PANGBRN","PAN","Pangbourne Rail Station",-1.09047, 51.4854
"PANNAL","PNL","Pannal Rail Station",-1.53347, 53.95832
"PARBOLD","PBL","Parbold Rail Station",-2.77075, 53.59075
"PARR","PAR","Par Rail Station",-4.70468, 50.35532
"PARRSTA","XDR","PAR STATION ROAD",-4.70462, 50.35443
"PARSNST","PSN","Parson Street Rail Station",-2.60774, 51.43332
"PARTON","PRN","Parton Rail Station",-3.5808, 54.57037
"PATCHWY","PWY","Patchway Rail Station",-2.56269, 51.52593
"PATERTN","PTT","Patterton Rail Station",-4.3353, 55.79061
"PBLJWM","WVH","PORTOBELLO JN (WEST MIDS)",-2.11951, 52.58784
"PBRO","PBO","Peterborough Rail Station",-0.2503, 52.5746
"PBROBST","PBU","PETERBOROUGH QUEENSGATE",-0.24692, 52.57403
"PBROCOR","CBZ","CORBY GEORGE STREET",-0.70546, 52.48733
"PBRODMP","DEB","DEREHAM MARKET PLACE",0.94107, 52.68267
"PBROKET","KEZ","KETTERING LIBRARY",-0.72872, 52.39588
"PBROKLB","KLB","KINGS LYNN BUS STATION",0.399, 52.75423
"PBROSTI","SWB","SWAFFHAM MARKET PLACE",0.68888, 52.64819
"PBROUND","OUD","OUNDLE MARKET PLACE",-0.47593, 52.481
"PBRT","PEM","Pemberton Rail Station",-2.67035, 53.53041
"PCHESTR","PTC","Portchester Rail Station",-1.12424, 50.84875
"PCKHMQD","QRP","Queens Road Peckham Rail Station",-0.05731, 51.47356
"PCKHMRY","PMR","Peckham Rye Rail Station",-0.06925, 51.4698
"PDSTWBT","PDT","PADSTOW OLD RLY STATION",-4.93675, 50.53859
"PEARTRE","PEA","Peartree Rail Station",-1.47321, 52.89699
"PEGSWD","PEG","Pegswood Rail Station",-1.64417, 55.17813
"PEMBRKD","PMD","Pembroke Dock Rail Station",-4.93805, 51.69391
"PEMBROK","PMB","Pembroke Rail Station",-4.90602, 51.67294
"PENARTH","PEN","Penarth Rail Station",-3.17444, 51.43589
"PENCOED","PCD","Pencoed Rail Station",-3.50048, 51.52461
"PENEW","PNW","Penge West Rail Station",-0.06084, 51.41755
"PENGAM","PGM","Pengam Rail Station",-3.2301, 51.67045
"PENHELG","PHG","Penhelig Rail Station",-4.03503, 52.54568
"PENISTN","PNS","Penistone Rail Station",-1.62278, 53.52554
"PENMERE","PNM","Penmere Rail Station",-5.08319, 50.15033
"PENYCHN","PNC","Penychain Rail Station",-4.33872, 52.90288
"PENZNCE","PNZ","Penzance Rail Station",-5.53257, 50.12167
"PERANWL","PRW","Perranwell Rail Station",-5.11207, 50.21658
"PERRBCH","XCL","PERRANPORTH BEACH ROAD",-5.15526, 50.34396
"PERSHOR","PSH","Pershore Rail Station",-2.07154, 52.13055
"PERTH","PTH","Perth Rail Station",-3.4397, 56.39209
